,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,37,34,37,34,37,34,31,34,31,28,37,34,25,31,31.0,,,
0,31,34,31,34,28,34,31,31,34,37,34,31,28,28,28.0,28.0,,
0,37,31,28,34,34,31,25,28,28,28,25,25,25,25,25.0,,,
0,31,28,31,31,31,25,31,25,25,25,25,25,25,31,31.0,25.0,,
0,28,25,31,28,28,28,28,28,28,28,28,28,28,28,28.0,,,
0,37,37,37,37,31,34,31,34,31,34,31,28,28,25,28.0,,,
0,37,37,37,37,31,34,31,28,34,34,37,34,34,37,,,,
0,37,31,28,28,28,28,28,28,28,28,28,28,28,28,31.0,28.0,,
0,28,25,25,28,25,25,25,28,28,25,25,25,25,25,,,,
0,31,28,31,31,31,31,34,34,31,34,31,34,31,31,31.0,31.0,,
0,31,28,31,22,25,25,31,25,28,25,25,25,22,22,22.0,19.0,,
0,37,34,28,31,28,28,25,34,28,28,25,22,28,31,31.0,,,
0,37,37,34,34,34,34,34,34,34,34,34,34,37,37,34.0,,,
0,31,31,31,25,22,28,22,22,22,22,22,31,31,25,25.0,,,
0,37,31,28,28,22,22,31,28,28,28,28,28,22,22,22.0,31.0,,
0,37,34,34,37,37,34,25,28,31,28,31,31,28,28,28.0,,,
0,31,28,31,31,31,31,31,22,31,25,22,34,31,31,25.0,31.0,,
0,37,31,28,31,34,31,34,31,28,25,28,25,25,28,28.0,,,
0,28,25,31,28,28,25,25,28,28,25,28,28,28,25,28.0,,,
0,37,37,37,37,31,31,28,31,28,31,28,28,28,25,28.0,,,
0,37,37,34,34,34,34,34,28,28,28,31,34,28,37,34.0,,,
0,31,28,31,31,28,37,37,37,37,31,34,28,34,31,28.0,28.0,,
0,37,37,34,34,37,37,37,37,34,34,34,34,34,31,28.0,34.0,34.0,37.0
0,37,37,40,37,31,34,31,31,31,34,28,34,31,28,28.0,,,
0,37,37,40,37,37,37,43,34,34,37,31,31,34,34,31.0,,,
0,37,34,31,31,28,31,34,37,31,31,34,28,34,28,19.0,25.0,,
0,37,37,34,34,34,34,34,34,34,34,34,34,37,37,34.0,,,
0,37,37,28,25,28,28,34,34,31,31,25,28,31,25,34.0,34.0,31.0,31.0
0,37,34,25,31,28,28,25,25,25,22,25,22,28,28,31.0,,,
0,31,31,31,31,28,28,28,28,28,28,31,31,28,31,25.0,,,
0,37,22,28,28,34,37,37,37,28,31,28,25,25,31,34.0,,,
0,31,28,31,31,31,31,34,31,28,34,28,34,31,25,31.0,25.0,,
0,37,37,34,34,31,25,22,28,22,34,28,25,28,28,28.0,,,
0,31,31,31,31,28,25,25,19,22,22,25,31,31,28,22.0,,,
0,37,34,31,28,31,34,31,22,25,25,22,25,25,25,19.0,19.0,,
0,31,31,28,28,31,34,28,28,28,25,28,25,28,25,25.0,,,
0,37,37,34,34,37,37,37,37,34,34,34,34,31,28,34.0,34.0,34.0,34.0
0,31,31,31,25,22,28,25,22,22,22,22,31,31,25,22.0,,,
0,37,37,37,37,34,31,31,25,40,37,37,37,34,37,,,,
0,37,37,25,28,25,31,34,37,37,34,25,31,28,22,31.0,34.0,34.0,28.0
0,34,37,28,31,34,31,34,31,28,28,31,31,34,34,34.0,34.0,,
0,31,31,31,31,31,28,28,28,31,28,28,25,28,25,31.0,,,
0,37,37,34,34,37,34,31,34,37,37,28,31,31,25,28.0,34.0,34.0,34.0
0,31,31,31,31,34,28,28,28,28,31,31,31,25,25,25.0,,,
0,28,28,28,28,28,25,25,25,31,28,28,25,25,22,25.0,,,
0,37,28,28,37,37,34,25,28,34,31,28,25,25,25,28.0,,,
0,31,28,31,31,31,31,34,34,31,34,31,34,31,31,31.0,31.0,,
0,31,31,28,28,31,31,28,28,31,25,25,25,25,28,28.0,,,
0,37,37,37,34,31,34,28,31,28,31,28,25,31,28,28.0,,,
0,31,34,31,31,37,37,37,37,37,37,37,28,34,31,28.0,28.0,,
0,37,37,37,37,37,37,34,31,37,34,40,37,37,37,,,,
0,31,31,31,31,31,34,34,34,37,37,34,28,34,31,28.0,28.0,,
0,28,25,28,28,28,25,25,28,28,25,28,22,28,22,25.0,,,
0,31,31,31,31,34,31,31,31,28,28,28,31,31,28,31.0,,,
0,37,31,31,37,37,31,28,28,31,31,31,31,31,31,31.0,,,
0,37,34,34,31,37,37,37,37,31,28,31,28,31,31,31.0,,,
